,Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_s,Flow_Packets_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_s,Bwd_Packets_s,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Header_Length_2,Fwd_Avg_Bytes_Bulk,Fwd_Avg_Packets_Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes_Bulk,Bwd_Avg_Packets_Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Protocol,Source_Port,H_src_ip,H_dst_ip,H_dst_port,H_proto,H_pkt_len,H_iat,H_tcp_flags,H_src_port
SYN_Flag_Count,0.0003934267552606388,-0.005187063095687799,-0.0005479652996634863,-0.0020241665385914314,-0.00025796964084294374,-7.928471789672534e-05,0.00025285423936218676,0.0025009502622607795,0.0018386174825954231,-0.0005155829770622813,-0.0008931846729270521,-0.005930142626307015,-0.0017691575283692508,-0.00028260663813922616,0.008611844723275162,0.010609015748778702,-0.005044561731926525,-0.005134777232837153,-0.00512350518792539,-7.783378755074215e-05,-0.005186798853153782,-0.005239819469068775,-0.0051553989543549625,-0.005126565526720054,-7.582451432523844e-05,-0.003375531398855768,-0.0033355352820389583,-0.003303483816078246,-0.0033797754114261672,-0.003313735026440165,-0.0005844311804671093,0.0,0.0,0.0,-0.002192387811123548,-0.001706690745095791,0.010521495178228119,0.0006899389796568779,0.0024400357333890805,-4.9768792895856734e-05,0.0014302742675183014,-0.0003442247558895676,-0.0004555453035334642,0.0,1.0,-0.0005844311804671093,0.0,-0.16388684386962135,0.19570325228284355,-0.0007661452354548598,0.0,-0.00963316118759689,0.0022130837532620233,0.0018386174825954231,-0.0017691575283692508,-0.002192387811123548,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005479652996634863,-0.00025796964084294374,-0.0020241665385914314,-7.928471789672534e-05,-0.07912473138372021,-0.00020539144447098763,-0.004370818156719354,-0.0008882888340725142,-0.001375346977509675,-0.0016445529091060486,-0.0016747711733966408,-0.00027263201452859765,-0.005056841921957852,-0.004260763370049014,-0.0050822279363956935,-0.004693295846264305,-0.0008555783945116598,-0.0029960397354146908,0.02522529312783615,0.025985596192614747,-0.024530699295429642,0.02132766713356511,0.024816828497819066,0.004700317396057919,0.05814388459391932,-0.022294414743890302
RST_Flag_Count,-0.04974343321554404,0.0011758599389698943,0.0013677427121463915,0.0016118992337955293,0.027919084156090464,-2.6633877410460728e-05,0.08287007262278649,0.010419120341242259,0.09940186751639078,0.13754150169091456,0.001943379280845144,0.001006345874158759,0.003817127504100254,0.003335505985655987,0.095678613742657,0.0044178367976714,0.0003987804668272863,0.00659738978601507,0.014066884713605489,0.05055001011960326,0.0007921223869657766,0.00018370783593684768,0.00781008867246915,0.013103955215529706,0.05049860749863395,0.00525772096738064,-0.0029979773092731915,-0.00029932954517258067,0.004578864315177254,-0.007037318298864083,1.0,0.0,0.0,0.0,0.010197735770402326,0.0017594821526028962,0.004686177242404783,-0.01474446098487074,0.004088390377588709,0.04627430318095515,0.08844189391925777,0.07635436953263812,0.039866307567639786,0.0,-0.0005844311804671093,1.0,0.0,-0.4163415308347066,0.5513704255026846,0.023846811656674988,0.0,-0.01778758432553065,0.09529813258522385,0.09940186751639078,0.003817127504100254,0.010197735770402326,0.0,0.0,0.0,0.0,0.0,0.0,0.0013677427121463915,0.027919084156090464,0.0016118992337955293,-2.6633877410460728e-05,-0.004618488308386298,0.01896161133883941,0.003991967630556637,0.18483672212271585,0.0003732391316665163,-0.0026801611471838484,-0.0021289987310952937,0.0032748157760802603,0.017441129973914424,-0.0016327684008333697,0.012272425264839099,0.024825203820355402,-0.0021735290649899366,0.02069890327668299,0.36253045178453386,0.36370086256683387,-0.3594252621269064,0.35441331921911623,0.36268204610304267,0.07382442209799955,0.14106071344775617,-0.33647966665721457
PSH_Flag_Count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACK_Flag_Count,0.07979670979651074,0.008611649360650826,-0.01775672382348768,-0.008304314580522285,-0.05302003685336078,-0.0006426720152755767,-0.14728629070840688,-0.3543813155616864,-0.3425722037308654,-0.06790558182713877,-0.0442319642722899,-0.4020685106964748,-0.1290626376145497,-0.014633228178626483,-0.24219932928373053,0.04355967791836602,0.015063895358809167,0.014135840110237479,0.009817635354303486,-0.055429911810352964,0.008903824136944656,0.017800800439978188,0.01450185793469762,0.01056616291353886,-0.05363747642873781,0.004539327145099327,0.015895566549798946,0.014875461451329317,0.012487032267120385,0.002793573358728783,-0.4163415308347066,0.0,0.0,0.0,-0.0015274205096131122,-0.007802903229762615,0.043448244695081455,-0.009394284768193619,-0.35636154922911295,-0.11100718964299251,-0.3221152914066045,-0.09303592781993757,-0.04294802573063641,0.0,-0.16388684386962135,-0.4163415308347066,0.0,1.0,-0.754711369594213,-0.5457923718512679,0.0,-0.0895333550106516,-0.35242406464469767,-0.3425722037308654,-0.1290626376145497,-0.0015274205096131122,0.0,0.0,0.0,0.0,0.0,0.0,-0.01775672382348768,-0.05302003685336078,-0.008304314580522285,-0.0006426720152755767,0.27888217429283946,-0.1069924642518547,0.012698691625912119,-0.47032994379662485,-0.01971434462633789,-0.001857374238807043,-0.010636170907509896,-0.025300469675033795,0.008420427270238047,0.014816441877046772,0.011113615588927987,0.0036978855471367666,-0.6095034461292229,-0.017763286151553852,-0.8423715855481481,-0.8434851016150239,0.8349483388425012,-0.8432673457533908,-0.8487288564718471,-0.1718105956101541,-0.33799149827568126,0.7989056513298194
URG_Flag_Count,-0.034628085626524516,-0.01326784529451381,-0.0012078589626973793,0.004139803165605141,0.04277238145475921,0.0004526114907309,0.05782483956426806,0.002979227166037491,0.06404265894162738,0.09133042060710488,0.015608914825601542,0.0004594448466351463,0.024931812950784785,0.0207456092764525,0.04157186980297447,-0.0202371958743324,-0.012598298311232952,-0.011200419268907922,-0.006903654251514393,0.06272439091326384,-0.013596468391969981,-0.013806302151705396,-0.010901286638758537,-0.007734511040460091,0.060356652513189724,-0.0038943713492144744,-0.010936041045396033,-0.009767003537548778,-0.007364558723224497,-0.005527732376769882,0.5513704255026846,0.0,0.0,0.0,0.0018427017514106288,0.006089818916974952,-0.020792076250550243,0.034283903737743135,-0.008642868778987628,0.04634954185893345,0.07003188067783922,0.07241184015497461,0.05410919234496357,0.0,0.19570325228284358,0.5513704255026846,0.0,-0.754711369594213,1.0,0.7228050771212144,0.0,0.07797491064505183,0.06908819488084646,0.06404265894162738,0.024931812950784785,0.0018427017514106288,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012078589626973793,0.04277238145475921,0.004139803165605141,0.0004526114907309,-0.09451122628465097,0.14256931090477326,-0.010557060974226698,0.3945297286335054,-0.004045297220060442,-0.006726889015210484,-0.0064485630355973975,0.0011673537203531674,-0.005309615542979826,-0.014476321510182475,-0.008557563815430734,0.00024096268585876662,-0.00394204869259759,-0.02206908592005096,0.6442828786630168,0.6482657582931536,-0.6354026218554075,0.6194378785759713,0.6414695498252355,0.13182380057769916,0.2680467030274541,-0.5987144207584412
CWE_Flag_Count,-0.0007607904412398653,-0.01630117382901,-0.0032938692573017507,0.004543724664403073,-0.0015056827028507261,0.0006552767818739226,-0.0007875724246849895,-0.0012477192138597682,0.00011817269080200794,0.0008516461764429458,0.019065174274322305,-0.002323593084093092,0.031073039989795055,0.02548672817338977,-0.016591475277414565,-0.03357940398150512,-0.010274792263082727,-0.01506288394527255,-0.01458336237842234,0.08681533174069049,-0.016725633836316225,-0.013384871602096336,-0.016534207772244857,-0.015676511744227205,0.08354103008488349,-0.010469734931276778,-0.009667253649327445,-0.009707626107297668,-0.010221639896490409,0.0013392479539182764,0.023846811656674984,0.0,0.0,0.0,-0.01018627467067584,0.006493002518750163,-0.03464066738583239,0.06381903843708968,-0.005146106071531239,0.018059912565247246,0.02229426567767725,0.02840016214525008,0.02667923472049126,0.0,-0.0007661452354548598,0.023846811656674984,0.0,-0.5457923718512679,0.7228050771212143,1.0,0.0,0.13622645924773547,0.01928799452784553,0.00011817269080200794,0.031073039989795055,-0.01018627467067584,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032938692573017507,-0.0015056827028507261,0.004543724664403073,0.0006552767818739226,-0.10300693814526901,0.1929593928683089,-0.017983165276678918,0.34589577172985536,-0.004580249667966281,-0.005476854710863454,-0.005577463948497872,-0.000907836786975805,-0.01637847503603828,-0.014189620659764838,-0.016580669045978026,-0.015017578758767925,-0.0028493328092686894,-0.045494382017118466,0.49303118489363623,0.49731723200437494,-0.48409267554666896,0.4679374899442798,0.4899467063657627,0.10120381964581639,0.2002171476840656,-0.4606696574406998
ECE_Flag_Count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Down_Up_Ratio,-0.007230728110042409,-0.23543694940694038,-0.024943508833612765,0.08949448010715184,-0.002840892142884093,0.006290046132255031,0.006046692248849342,-0.0122128085546038,-0.008586765393234365,0.005939786018995326,0.05247677156558729,0.42211639623967123,0.13783120602450333,0.013449109728099026,-0.2693105013147671,-0.6146453952868951,-0.2344909533059164,-0.235017227495011,-0.22944887544361886,-0.003255327226014738,-0.23649259353060043,-0.24160838165435075,-0.23494088091452514,-0.23107240348287436,-0.003427567919733971,-0.13988302888201448,-0.1499337120431433,-0.14805962055678112,-0.14745383372832593,0.2518891038567211,-0.01778758432553065,0.0,0.0,0.0,-0.09490728736293241,0.07744442367259571,-0.621930763222222,0.5694128256585698,-0.013248907264739535,0.016506498956815076,0.012660492305558825,0.020529606426786213,0.017153674426559826,0.0,-0.00963316118759689,-0.01778758432553065,0.0,-0.08953335501065159,0.07797491064505181,0.13622645924773544,0.0,1.0,-0.01309296034092447,-0.008586765393234365,0.13783120602450333,-0.09490728736293241,0.0,0.0,0.0,0.0,0.0,0.0,-0.024943508833612765,-0.002840892142884093,0.08949448010715184,0.006290046132255031,-0.017839567319203088,0.08495986161852827,-0.13020438008985283,0.08276797843855463,-0.04363246556734271,-0.06899075071126402,-0.06643959532974505,0.008798521075878696,-0.22595058415038902,-0.19439362409896868,-0.22864448112998972,-0.2071477408915458,0.04880748007460896,-0.00039131376032384757,0.09433551846501073,0.09620741520636589,-0.09850983619198159,0.0950544173994552,0.0957662133170926,-0.07396758343022222,0.02199419675330736,-0.08125297360945688
Average_Packet_Size,-0.041930324977085306,0.009674009705561905,0.03748231680837792,0.18241124914449816,0.32028374106767094,0.15710212486018954,0.6251834326905265,0.7801733491669921,0.8791007309926558,0.437784200816702,0.48424148547004625,0.10642886356600285,0.5376231056705086,0.47617222459140734,0.6645931308342379,0.006027172777685575,-0.024955314535569085,-0.016700327387250462,0.014824890947275496,0.07799109158388162,0.008787574464785858,-0.024676051347787723,-0.011870037877740927,0.01352973173399262,0.07796715675898704,0.053596153252141766,-0.016589279220497653,-0.006761211185587771,0.018620680854728643,-0.012999910531174268,0.09529813258522385,0.0,0.0,0.0,0.2149555685322931,0.20028799529741015,0.006643432929748803,-0.032453664403189524,0.7719518327740752,0.6411742881317429,0.9816586732955263,0.5776699392911119,0.5723102633624036,0.0,0.0022130837532620233,0.09529813258522385,0.0,-0.35242406464469767,0.06908819488084646,0.01928799452784553,0.0,-0.01309296034092447,1.0,0.8791007309926558,0.5376231056705086,0.2149555685322931,0.0,0.0,0.0,0.0,0.0,0.0,0.03748231680837792,0.32028374106767094,0.18241124914449816,0.15710212486018954,0.05967692742428255,0.05995730283282861,0.11566236696781305,0.3515895661816618,0.034620338923797164,0.003726789679446794,0.012843635576382439,0.046794740687271255,0.02780301856692363,-0.023812633164240028,0.012896145605710127,0.048554935427367524,0.4692797613004487,0.04156886857662496,0.43512710972102503,0.42086743409163946,-0.38610314038607724,0.44008521208315216,0.439285413048516,0.06590037030932884,0.17396157400935808,-0.49127493358736435
Avg_Fwd_Segment_Size,-0.03135935352778978,0.02581904591085099,0.015751386077986918,0.05508899189325883,0.47510192428104986,0.015965619923044995,0.6994010328150077,0.843439608642841,1.0,0.5173311341765949,0.25927488070779336,0.0668501364219113,0.2067269454857692,0.25818656689233305,0.6602103382915611,-0.0172795900551947,-0.0014627900408911878,0.003888230260898275,0.026243652166878847,0.08906558569178713,0.02524679587664656,-0.00045536221517406114,0.007721704171314895,0.025244937902272148,0.08904194394460534,0.05433276040534291,-0.0001378408646326378,0.0071574261205915694,0.024001162548662015,-0.0061833941755882246,0.0994018675163908,0.0,0.0,0.0,0.0932475172890854,0.05769687487077787,-0.016767619154734067,-0.019343228776891652,0.8058552513080164,0.4929851764582633,0.8282911745260627,0.3976923590144512,0.37642821550018574,0.0,0.001838617482595423,0.0994018675163908,0.0,-0.3425722037308654,0.06404265894162739,0.00011817269080200794,0.0,-0.008586765393234367,0.8791007309926558,1.0,0.2067269454857692,0.0932475172890854,0.0,0.0,0.0,0.0,0.0,0.0,0.015751386077986918,0.47510192428104986,0.05508899189325883,0.015965619923044995,-0.014537524435678892,0.0887335485602192,0.06936378360989323,0.3175975506869348,0.035390846146536085,0.010356472633796661,0.019130999809366982,0.04085020684867062,0.032321722862840414,0.002297379853348991,0.024476979615374,0.042553713373409366,0.4600904686756242,0.03672489246299904,0.38438871544653525,0.3706181688651082,-0.33668378826861595,0.391370454099686,0.38959721530908664,0.06666097672793152,0.15407044669029668,-0.4453294437495651
Avg_Bwd_Segment_Size,-0.06583998457672002,0.0983626983236717,0.07178354616690608,0.3425228761110573,0.25476006616668356,0.27368223899590743,0.4758196068000938,0.011303856819964738,0.20672694548576923,0.44845918238422816,0.8656847475456444,0.2758361637169227,1.0,0.8566686160765447,-0.05829528668864285,-0.13352333534541364,0.02359301245717544,0.04928409967088039,0.10279163716610694,-0.0007627441321910637,0.09692021447423979,0.035176439764764804,0.059430893841937435,0.1007946771979656,-0.0007677407919314127,0.15015844811183535,0.038036162365406044,0.05336713149650769,0.09603936272168748,0.03181420945956429,0.003817127504100254,0.0,0.0,0.0,0.3889139325081181,0.3694850276046762,-0.1334977393570711,0.04438010801887348,0.010268915133225235,0.8133573473532942,0.6701108170545055,0.8688029817737919,0.8636685083211129,0.0,-0.0017691575283692508,0.003817127504100254,0.0,-0.1290626376145497,0.02493181295078479,0.031073039989795055,0.0,0.1378312060245033,0.5376231056705086,0.20672694548576923,1.0,0.3889139325081181,0.0,0.0,0.0,0.0,0.0,0.0,0.07178354616690608,0.25476006616668356,0.3425228761110573,0.27368223899590743,0.2942009209077222,0.0703026285657867,0.22939272472495903,0.23280373980431854,0.06079318148249576,0.03176358032617199,0.04169552623281139,0.05595977781591315,0.12431176682065645,0.02817476297660847,0.10097077160315966,0.1510915276958465,0.17241836018583973,0.033384311907383536,0.3724949848334421,0.3737625740368136,-0.367272267547825,0.3646456989042489,0.3741427712053492,0.09617730698259065,0.1434248041718576,-0.3501211997558219
Fwd_Header_Length_2,-0.02310031806721718,0.453086890737992,0.20373084299216226,0.9119786633601774,0.321903255455455,0.8410229305549889,0.2894001507967104,0.0036697946248957745,0.0932475172890854,0.20995801688129337,0.34733106442886647,0.05250971116580726,0.38891393250811807,0.29408400253003314,-0.059038345779979455,-0.1420974378135278,0.3423280126041116,0.35856880531365615,0.4082507324401491,0.0016560255976707779,0.45232043889965134,0.36888420298582353,0.36614076314936067,0.40697611555316643,0.0017202684714036967,0.38588116618157103,0.2897522833831114,0.29458776763894684,0.33965356232132055,-0.005456262197919436,0.010197735770402326,0.0,0.0,0.0,1.0,0.9315887039478236,-0.1397513972953472,-0.06713119569331284,-0.00525263673110986,0.3382938756972504,0.28512399238543745,0.34184455811966635,0.34121280843574053,0.0,-0.002192387811123548,0.010197735770402326,0.0,-0.001527420509613112,0.0018427017514106288,-0.01018627467067584,0.0,-0.09490728736293241,0.2149555685322931,0.0932475172890854,0.38891393250811807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20373084299216226,0.321903255455455,0.9119786633601774,0.8410229305549889,0.19855457253837305,0.0224345109952061,0.7926624035587176,0.11876513630680499,0.19306060358573232,0.19308944192722177,0.20887717614000195,0.08088707135688471,0.40845543912868587,0.3147727338613385,0.4066924098592098,0.3864749024838666,0.0025641347234559714,0.00702048566986405,0.13231686220747507,0.13158625588600614,-0.12396056187806631,0.12280658509901773,0.13044815736650245,0.21996291684507224,0.048066810058698256,-0.13095717134217744
Fwd_Avg_Bytes_Bulk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fwd_Avg_Packets_Bulk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fwd_Avg_Bulk_Rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bwd_Avg_Bytes_Bulk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bwd_Avg_Packets_Bulk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bwd_Avg_Bulk_Rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Subflow_Fwd_Packets,-0.007107147614017564,0.11571538584746444,1.0,0.19686475754349606,0.06550868045697364,0.17498844976874126,0.05675015856739648,-0.00135344378340012,0.01575138607798692,0.03988937390154769,0.06380184418728917,0.011645681175449266,0.07178354616690608,0.053237720441145824,-0.015458801695665107,-0.03551611418658472,0.08355916780326335,0.08703196368728568,0.09878892928968103,6.439749324178425e-05,0.11560422027594715,0.08984665571442386,0.08862794941655684,0.09861593070904696,7.923257577801824e-05,0.10089849344191693,0.07216899159584947,0.0728859952320786,0.0835385681616505,-0.0016359595131988046,0.0013677427121463913,0.0,0.0,0.0,0.20373084299216226,0.18535772253105195,-0.03492832651182111,-0.01684862477780913,-0.0028489194275558576,0.06194360293202189,0.051155125562539754,0.06250528203983259,0.06281781836073806,0.0,-0.0005479652996634863,0.0013677427121463913,0.0,-0.01775672382348768,-0.0012078589626973793,-0.003293869257301751,0.0,-0.024943508833612765,0.03748231680837792,0.01575138607798692,0.07178354616690608,0.20373084299216226,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06550868045697364,0.19686475754349606,0.17498844976874126,0.023597384417471716,0.00415380470363866,0.18873420441737984,-0.027001922667365917,0.3686918574983678,0.04754833584032562,0.17711618319142,0.5336622331379735,0.09871631095412427,0.07660584362503543,0.09852647024224744,0.09305918141130737,-0.017845922158916172,-0.002328388882169519,0.023909455294707244,0.02383596525669192,-0.022785482194102584,0.02282877019976641,0.02371473345592023,0.05513695640104208,0.007943239425744313,-0.023473859147568187
Subflow_Fwd_Bytes,-0.02302305392997224,0.08242604144900995,0.06550868045697364,0.2839417033407471,0.9999999999999999,0.20948666466219526,0.6044781421125451,0.17960259617645272,0.47510192428104986,0.5545151272664331,0.3131814855777285,0.005154748146794141,0.25476006616668356,0.2927287043883329,0.03316566295927615,-0.02415822570199199,0.027170706023397797,0.04120092652295334,0.07870355102505068,0.009659359076934514,0.0819092063403068,0.03229816163570425,0.04719524375449217,0.07791885904370023,0.009661137399964577,0.116782013677836,0.027334985909937933,0.037236196599168776,0.06899615840941212,-0.0026595717973454704,0.027919084156090464,0.0,0.0,0.0,0.321903255455455,0.26934808915725267,-0.02375083547622904,-0.011834071354821717,0.04841079159276149,0.4489990099689992,0.38694798768613803,0.45826489295573286,0.4853317136708676,0.0,-0.0002579696408429438,0.027919084156090464,0.0,-0.053020036853360784,0.04277238145475921,-0.001505682702850726,0.0,-0.002840892142884093,0.3202837410676709,0.47510192428104986,0.25476006616668356,0.321903255455455,0.0,0.0,0.0,0.0,0.0,0.0,0.06550868045697364,1.0,0.2839417033407471,0.20948666466219526,0.12286692922240193,0.09676100455826503,0.29806197504136,0.10970325751997152,0.0579238813046502,0.03780647849407932,0.04558513847986734,0.043193449230851534,0.08870024613198915,0.0394799170586639,0.07782016926009336,0.09953582782717804,0.032357098362777045,0.009289225121826346,0.17383228514229163,0.176660831092041,-0.17058031475952715,0.1632725077468581,0.1749274662835593,0.04923387377647843,0.06911479562748048,-0.16276705949253795
Subflow_Bwd_Packets,-0.017211969458134465,0.16528935437470604,0.19686475754349603,1.0,0.2839417033407471,0.9637093772797917,0.23835303183217382,-0.00480938676497222,0.05508899189325883,0.14838082098906602,0.27360403675945294,0.07478198701180579,0.3425228761110573,0.21622485794742552,-0.05735656751396897,-0.13126094634883434,0.08038143264829002,0.10195107164605448,0.14994349332669066,-0.0007528644677153659,0.1645770603205661,0.10571383202287502,0.11244953027274154,0.14870641326240522,-0.00073498065199463,0.21511853882436033,0.12575382407401817,0.12935843525818363,0.1705022029740052,0.0263097608979101,0.0016118992337955293,0.0,0.0,0.0,0.9119786633601775,0.9735582553481817,-0.13118249216773792,0.04099983453930941,-0.007729089224603707,0.260427664238604,0.24062610063471307,0.2673067423132654,0.2829429758229824,0.0,-0.002024166538591432,0.0016118992337955293,0.0,-0.008304314580522283,0.004139803165605142,0.004543724664403073,0.0,0.08949448010715184,0.18241124914449813,0.05508899189325883,0.3425228761110573,0.9119786633601775,0.0,0.0,0.0,0.0,0.0,0.0,0.19686475754349603,0.2839417033407471,1.0,0.9637093772797917,0.12910849837430374,0.023771289761653245,0.7741786251281059,0.060940515668810195,0.1176126218914499,0.10427336523954206,0.11547055180045511,0.059855341782546714,0.15347075227374316,0.10576792904965296,0.14963367906529726,0.15164951861469234,0.0019162909020286572,0.005916863396766604,0.09945997880344504,0.09917541874413019,-0.09636869556365706,0.09521786846059993,0.09926982031198477,0.08274027728723295,0.032545385522270896,-0.09566742218176301
